1994;3094
1457;1637
1996;747
1736;2919
1425;620
1707;4266
1920;1315
1942;1614
1633;2861
1378;477
1180;1212
1825;4314
1103;4925
1076;75
1798;520
1782;246
1623;1432
1020;606
1233;4491
1283;771
1792;2438
1762;4219
1910;4329
1328;2145
1670;1582
1350;3095
1912;3915
1176;4157
1795;2855
1158;4474
1524;197
1303;4692
1164;3069
1745;4742
1042;2629
1577;4244
1144;2975
1991;3093
1470;2033
1518;3739
1677;4075
1554;4175
1980;1511
1901;2496
1184;4035
1655;4608
1455;774
1686;2479
1506;3037
1678;21
1582;2633
1782;4131
1202;37
1393;3384
1203;64
1284;4427
1054;2094
1201;1090
1748;2182
1618;89
1157;936
1995;4772
1340;2853
1262;4318
1311;3708
1123;2260
1553;2134
1784;4973
1233;1824
1989;3435
1524;3073
1296;3892
1187;2699
1384;1776
1569;1732
1433;1006
1860;437
1768;575
1372;2565
1816;2805
1193;2532
1302;3390
1544;4527
1825;4623
1298;3218
1616;1793
1208;4790
1783;4988
1477;445
1355;1226
1987;4915
1870;2067
1476;1098
1860;1840
1774;3011
1250;832
1236;3966
1620;2276
1876;763
1697;2270
1064;4163
1876;3574
1099;4190
1752;698
1898;1751
1347;2132
1630;2424
1543;3450
1861;4674
1977;2933
1622;310
1391;2648
1389;149
1787;1884
1658;2199
1206;3438
1335;1633
1980;4664
1560;2367
1404;1971
1305;3008
1625;1520
1095;4586
1732;4233
1786;4767
1339;2065
1414;2714
1100;1588
1575;124
1567;21
1407;529
1331;4156
1284;682
1532;3475
1844;493
1980;795
1999;3608
1381;4576
1838;1915
1021;2109
1158;4130
1111;4569
1194;3261
1002;2109
1730;1173
1358;4083
1452;3130
1356;1576
1368;4657
1156;758
1750;1203
1584;4341
1362;2543
1395;966
1247;357
1451;967
1822;1076
1203;2895
1353;4466
1317;4577
1240;689
1340;3831
1247;1860
1533;1213
1086;224
1468;1241
1399;2218
1975;1391
1308;4116
1780;4158
1556;4584
1785;2713
1846;4611
1122;1038
1160;3818
1786;3690
1938;3309
1632;4056
1868;189
1812;4617
1279;1033
1137;1320
1897;3867
1170;3364
1794;2684
1961;2003
1678;984
1182;1547
1020;4053
1635;4466
1004;3549
1336;2924
1788;4080
1860;2198
1944;1492
1533;1427
1279;1897
1419;2598
1026;4134
1590;3692
1258;656
1394;3386
1169;845
1928;4844
1888;2679
1369;4286
1897;4630
1630;825
1232;2750
1084;3254
1485;3351
1247;399
1108;300
1531;3422
1602;1214
1151;2889
1863;3739
1721;2229
1144;3904
1975;3309
1030;2186
1341;2421
1468;3563
1924;4561
1900;3036
1624;1708
1890;4281
1602;3979
1007;3172
1564;233
1027;2435
1144;1927
1978;2170
1257;60
1611;503
1923;4578
1731;825
1857;981
1697;3190
1249;2313
1842;2532
1475;2841
1306;1625
1285;3624
1549;2138
1421;19
1039;1653
1016;1615
1688;3779
1594;336
1130;4252
1581;227
1379;841
1427;2166
1303;1695
1022;658
1479;1909
1759;3622
1137;1468
1018;1392
1260;3418
1713;78
1412;1865
1228;1826
1793;3791
1617;274
1703;4865
1176;309
1527;1930
1100;4014
1308;2439
1693;2302
1408;4518
1422;2590
1231;1161
1070;4104
1503;929
1379;1921
1545;1324
1244;4211
1375;4523
1318;3610
1670;995
1746;1202
1808;4340
1369;2020
1069;3127
1596;3488
1287;1465
1648;1276
1586;4745
1600;2447
1549;2700
1056;2648
1454;2229
1676;2537
1727;2917
1195;2141
1043;4029
1113;1866
1235;4323
1020;355
1782;2012
1310;2746
1416;2055
1203;1132
1956;3185
1251;4698
1870;1591
1590;3406
1592;2139
1721;399
1156;77
1527;3730
1758;1236
1372;2118
1197;491
1263;3495
1975;2558
1932;2528
1270;3787
1204;104
1591;3357
1640;4530
1509;966
1649;2388
1381;1011
1526;791
1133;1813
1587;1982
1559;3951
1872;2459
1974;694
1402;3685
1422;572
1835;2638
1489;2211
1053;4642
1677;398
1555;4368
1347;4403
1603;2798
1339;4455
1192;2951
1572;4750
1265;2876
1958;3719
1061;403
1569;1484
1941;215
1726;3243
1773;375
1885;2084
1636;3575
1290;3192
1722;3652
1083;2203
1084;3257
1240;2152
1440;2776
1153;3892
1154;1355
1166;698
1741;3637
1952;2243
1128;488
1778;4246
1431;626
1473;2817
1257;1517
1009;3556
1877;2523
1616;1373
1982;4065
1084;2928
1502;2633
1623;3455
1703;924
1551;2616
1046;1005
1004;438
1592;4160
1976;4007
1996;2088
1092;5
1941;2970
1764;2364
1932;2428
1323;1674
1436;2479
1407;4411
1452;1391
1316;3975
1341;877
1093;1631
1535;3536
1588;2269
1071;4317
1889;853
1265;4374
1878;2167
1919;2565
1316;3793
1740;2869
1545;3516
1912;2934
1874;3187
1963;4052
1123;4283
1217;3186
1662;2309
1261;1703
1983;106
1677;2499
1512;1823
1744;625
1138;2628
1267;2672
1797;1253
1641;725
1521;1341
1749;1011
1966;4491
1466;1465
1217;1419
1329;4764
1846;512
1611;3256
1114;216
1278;1578
1826;4863
1442;1541
1766;1396
1262;2023
1699;382
1925;3732
1091;4161
1827;4342
1225;3285
1862;3119
1976;1490
1167;936
1452;79
1789;4516
1749;206
1822;3737
1472;3975
1889;385
1516;1355
1472;505
1420;231
1321;2079
1683;4415
1960;611
1322;4298
1297;1703
1404;2050
1107;1752
1702;1364
1683;3965
1636;2607
1580;2500
1487;4488
1010;1590
1969;2917
1285;2309
1212;2473
1503;407
1635;4378
1668;4956
1600;2479
1339;152
1895;1203
1538;157
1814;3181
1655;117
1483;2458
1286;1749
1206;336
1645;1781
1567;503
1088;1071
1496;4003
1861;4272
1798;1259
1874;378
1413;3403
1458;3710
1559;1425
1291;641
1428;3756
1017;312
1011;1701
1329;2159
1358;3234
1565;3008
1926;670
1302;4475
1036;2444
1036;8
1927;1252
1011;3591
1587;4314
1643;3082
1145;1925
1303;4697
1230;2177
1175;4600
1136;3504
1147;631
1250;180
1223;3188
1360;344
1123;2689
1728;4637
1162;274
1824;787
1807;1144
1509;3610
1090;1947
1964;2426
1213;4396
1621;3364
1100;2493
1068;2616
1687;4400
1190;4670
1436;91
1599;1702
1130;4959
1422;3735
1856;232
1489;1964
1361;289
1035;413
1971;2268
1118;405
1081;2250
1171;3276
1562;1433
1151;4187
1540;3504
1722;3025
1653;426
1293;251
1087;2225
1632;4969
1825;3066
1100;3919
1158;785
1028;4717
1513;4049
1732;1736
1257;1291
1688;171
1946;1999
1771;1365
1211;2766
1801;4758
1367;3507
1941;3136
1843;2959
1673;3928
1901;1147
1141;4169
1963;2046
1314;1798
1037;2819
1131;3801
1251;1058
1971;2821
1983;784
1947;2587
1867;3517
1048;4188
1085;1220
1898;1546
1172;1798
1602;80
1746;3678
1006;2685
1190;528
1300;4488
1140;58
1314;4124
1087;104
1182;2050
1786;4835
1883;1710
1055;1195
1474;4158
1876;3912
1003;2063
1794;2051
1539;2029
1094;2989
1271;3359
1851;2179
1364;3134
1912;740
1418;3705
1816;4100
1280;1187
1424;81
1747;547
1950;3919
1361;4508
1549;3641
1284;264
1048;2358
1685;3916
1819;4114
1899;1668
1686;3014
1649;4365
1277;4037
1273;1398
1736;4391
1993;2213
1044;2122
1046;4068
1233;2964
1271;3297
1712;2117
1944;1136
1538;2391
1368;3493
1997;2052
1492;222
1355;633
1759;1806
1255;780
1469;1602
1665;2088
1429;3383
1235;3279
1460;3720
1923;1937
1243;4990
1601;1198
1454;4896
1731;3975
1461;332
1009;1846
1871;4085
1115;4124
1472;2783
1432;1201
1155;3667
1941;1216
1700;1285
1933;3626
1942;462
1882;2359
1615;543
1718;4808
1261;298
1320;3305
1055;3320
1185;2079
1277;2801
1070;3615
1825;3643
1363;4866
1583;3818
1592;3642
1633;4740
1458;4951
1449;1636
1519;4779
1606;2869
1767;417
1328;3997
1263;2626
1277;1442
1824;3469
1066;2172
1892;2756
1476;975
1544;4300
1994;4948
1223;2223
1369;3974
1280;3451
1145;2326
1923;356
1746;3619
1260;3150
1431;1366
1102;4315
1466;129
1870;358
1375;3289
1281;2277
1291;4776
1705;3936
1122;3516
1236;3245
1136;3019
1399;1622
1044;519
1515;751
1191;1749
1402;531
1241;4934
1250;3385
1290;1000
1455;2813
1794;2396
1425;1619
1947;4063
1367;2120
1916;3081
1983;135
1812;1123
1797;3078
1682;3382
1835;3124
1207;2537
1049;3841
1440;2165
1661;2498
1759;1455
1434;450
1367;1378
1291;4881
1426;2243
1810;4823
1463;278
1156;1847
1596;2701
1611;2485
1072;1239
1286;4546
1860;4386
1006;3637
1329;2006
1146;3167
1065;3034
1680;1360
1412;1433
1605;3475
1425;1410
1128;3283
1495;2737
1343;86
1948;668
1113;3168
1531;251
1524;4127
1846;2705
1290;4324
1797;2867
1714;4636
1435;441
1723;4070
1914;2002
1705;243
1562;2232
1432;3446
1769;2460
1101;1570
1425;3336
1966;3815
1070;3859
1651;4236
1978;3175
1677;102
1813;4633
1711;4365
1616;2220
1602;1736
1333;3006
1868;3227
1057;3046
1394;2271
1075;4642
1724;886
1985;3900
1271;1283
1569;1662
1994;780
1324;3017
1156;3905
1706;3659
1080;3427
1836;444
1137;1151
1781;4664
1572;1519
1240;4494
1123;11
1359;3966
1612;3237
1088;723
1499;3983
1918;651
1718;2580
1251;1373
1433;900
1834;1392
1267;3101
1499;3698
1399;1847
1762;1500
1711;3713
1784;2990
1975;1971
1575;3261
1083;2323
1589;315
1595;1898
1517;2215
1861;3928
1929;4012
1983;680
1523;3318
1496;1752
1056;4537
1126;4105
1051;4054
1776;2327
1142;1742
1951;1135
1603;3817
1393;2944
1703;1309
1133;921
1069;3490
1928;3239
1250;2255
1532;174
1305;3317
1817;3424
1111;2489
1609;2666
1725;3532
1177;15
1021;4930
1618;454
1639;4201
1546;641
1791;2309
1545;1012
1367;2739
1816;3268
1584;1312
1057;4894
1436;3672
1859;1766
1752;3267
1035;3038
1397;1334
1464;3930
1339;1595
1935;1347
1223;3840
1131;3666
1445;4681
1960;518
1578;3631
1358;1914
1546;1489
1863;4989
1154;1795
1019;426
1793;1420
1408;3174
1798;550
1463;4877
1474;3093
1094;3426
1876;4389
1954;1762
1593;1042
1654;706
1279;4939
1129;4457
1716;142
1925;2331
1072;763
1749;1179
1152;2734
1274;1154
1478;902
1751;2347
1518;2073
1325;3627
1359;318
1648;4353
1627;620
1352;1844
1050;997
1110;1716
1925;3567
1390;2629
1829;4184
1450;758
1949;2419
1958;2684
1745;4200
1372;4805
1168;783
1700;3516
1377;1000
1054;1549
1823;377
1497;2096
1665;3780
1757;1436
1601;4911
1907;34
1902;2616
1312;2152
1687;3768
1729;724
1852;1297
1214;4267
1035;2152
1795;136
1781;700
1102;1768
1314;2147
1683;4513
1609;858
1973;240
1466;3585
1735;4568
1149;2859
1126;719
1069;359
1987;2792
1621;644
1146;2845
1120;2028
1787;2531
1117;4415
1283;1572
1077;3891
1795;4530
1675;4174
1375;2477
1528;2981
1848;2729
1908;1562
1252;4184
1791;4120
1133;3984
1809;2339
1272;4442
1340;4649
1044;793
1244;3815
1662;1870
1115;2797
1047;744
1815;1398
1874;3081
1497;4745
1162;3110
1212;1037
1266;2355
1627;4460
1506;2409
1389;4176
1444;2508
1146;713
1016;2146
1150;786
1098;230
1610;3539
1271;1794
1081;360
1864;4676
1671;720
1875;1565
1244;2826
1558;1966
1533;1038
1075;1652
1327;3523
1752;1366
1470;3113
1138;401
1565;4494
1699;4441
1939;3558
1303;764
1067;4018
1395;1181
1295;1223
1876;2856
1803;3730
1165;4881
1326;2504
1243;2073
1750;320
1893;184
1878;3136
1014;861
1181;3457
1418;2107
1561;224
1141;4198
1195;4891
1660;1337
1336;1199
1970;2505
1724;3594
1822;1860
1018;184
1566;2358
1323;2908
1330;1875
1264;2209
1117;1201
1728;195
1014;4928
1196;3894
1658;4153
1611;3014
1135;4670
1817;1639
1759;3333
1235;2678
1029;499
1619;2154
1420;1687
1818;4286
1541;2995
1013;1578
1498;2844
1127;198
1181;2435
1472;2178
1898;248
1720;1251
1515;2426
1040;3351
1652;3688
1227;3923
1672;4061
1553;4083
1321;3356
1574;2282
1024;2472
1088;4979
1789;4339
1326;167
1195;3247
1475;955
1728;4857
1419;2340
1850;3380
1891;3950
1772;1432
1155;4515
1205;804
1795;4079
1508;311
1723;3652
1488;2496
1509;94
1864;4296
1150;3978
1690;2720
1915;2819
1353;4386
1530;1683
1337;2712
1632;3545
1435;775
1607;4932
1124;18
1432;3374
1567;2915
1336;3010
1434;1326
1453;638
1574;2543
1440;4124
1466;836
1145;3540
1633;4895
1776;4130
1112;3356
1835;2920
1558;3960
1974;601
1789;2222
1310;3954
1398;30
1868;2234
1992;2400
1186;4332
1583;4540
1818;539
1780;2104
1029;3792
1938;4093
1596;1635
1536;1743
1017;4460
1567;2830
1448;4718
1981;129
1548;619
1973;374
1198;3402
1551;159
1894;4022
1469;4185
1294;3899
1475;2480
1764;3583
1052;2160
1505;820
1979;2813
1009;2025
1950;3185
1424;2533
1519;941
1649;4301
1661;96
1164;229
1649;1104
1633;2943
1769;4751
1345;4719
1157;1120
1782;3104
1538;4519
1971;2052
1045;4429
1253;818
1143;3723
1979;1591
1211;4455
1660;1025
1718;39
1819;2760
1302;3459
1258;2788
1862;1670
1154;746
1761;715
1050;4964
1750;1023
1018;2637
1236;4222
1249;3658
1920;2081
1561;1973
1161;4356
1840;1853
1424;1509
1720;733
1692;3387
1240;4891
1450;2853
1431;4329
1316;2637
1102;3379
1192;2223
1794;1810
1928;639
1874;4930
1527;998
1461;1106
1622;4147
1391;2896
1694;1549
1449;2797
1844;1448
1850;930
1191;2874
1896;4287
1756;3808
1774;2915
1640;4258
1174;3293
1921;2844
1809;909
1177;707
1306;1220
1432;3503
1164;3750
1115;3352
1625;404
1931;3415
1740;1901
1266;4704
1574;3041
1328;2320
1465;928
1331;1893
1274;2394
1668;4038
1750;4681
1451;773
1627;1398
1693;304
1428;2803
1127;2099
1933;3605
1535;1411
1302;1778
1306;635
1763;1395
1700;367
1245;812
1868;2192
1590;4344
1018;391
1700;34
1619;76
1409;4503
1033;11
1905;4256
1194;1320
1446;503
1908;2495
1754;1172
1362;1077
1437;807
1272;2162
1208;2583
1600;4913
1222;1749
1224;3266
1438;2729
1529;3311
1893;4673
1120;4338
1365;3777
1017;60
1620;1603
1586;1181
1911;1260
1856;4747
1528;4951
1679;1344
1557;4448
1074;2818
1923;1482
1059;4132
1323;2481
1116;2719
1049;4841
1804;2117
1094;2444
1847;2661
1567;2793
1212;4534
1861;4092
1225;2424
1660;2762
1153;3478
1719;2158
1244;3665
1608;2449
1367;1583
1584;1383
1158;3442
1591;1063
1949;1020
1966;4438
1887;3718
1827;741
1811;875
1827;816
1367;462
1675;403
1244;2946
1174;251
1317;3867
1059;1621
1374;4045
1602;2875
1230;2181
1110;4166
1124;4084
1788;4070
1075;1212
1666;1267
1762;567
1364;593
1123;1248
1050;512
1779;2096
1037;4674
1011;2159
1829;4101
1485;1690
1799;255
1932;4353
1912;233
1925;616
1612;4869
1510;3774
1587;1682
1666;740
1711;832
1285;3293
1720;4565
1698;419
1112;2128
1570;1653
1986;750
1342;1472
1083;4293
1255;3340
1503;3360
1309;739
1984;1588
1932;3882
1076;4346
1267;1738
1031;4360
1241;2396
1290;1326
1214;3929
1882;3097
1572;2219
1281;4471
1042;4715
1621;1957
1723;3852
1894;221
1608;1685
1722;2534
1707;4936
1607;4108
1277;4667
1555;3904
1966;2712
1455;4222
1769;4612
1306;2065
1400;3651
1909;4048
1807;1649
1013;3200
1982;1258
1416;1741
1889;10
1320;26
1734;3039
1791;2734
1070;1972
1791;3121
1089;313
1292;51
1262;336
1382;3185
1351;2055
1087;4671
1656;4513
1542;2190
1005;1340
1107;4990
1204;2611
1558;681
1480;3379
1762;4565
1743;2151
1098;2825
1894;3556
1527;224
1053;2072
1886;2038
1641;1527
1429;4382
1698;4630
1804;1249
1206;2037
1761;720
1313;1025
1781;4046
1909;4462
1614;1641
1409;4644
1814;2679
1248;2309
1798;1273
1326;2261
1772;105
1378;4579
1746;3878
1517;121
1445;2503
1956;3628
1607;579
1242;3803
1943;1521
1656;4464
1817;849
1480;4974
1190;212
1599;2121
1756;257
1871;1623
1291;4037
1009;3308
1058;2100
1710;4484
1315;386
1302;3939
1794;1666
1327;1127
1799;1817
1104;2430
1013;1022
1802;2095
1817;2152
1699;519
1772;220
1193;1122
1577;2406
1956;4161
1379;4651
1124;1281
1992;3853
1196;433
1229;4108
1641;3479
1741;2645
1458;3385
1198;4455
1196;3406
1104;1614
1708;3514
1042;2674
1826;1359
1339;4334
1994;2708
1676;2606
1844;4572
1530;3020
1783;1111
1834;292
1207;4836
1946;3756
1274;4630
1113;652
1669;2864
1950;4629
1222;2924
1194;1938
1664;3395
1565;1661
1229;2508
1565;2208
1983;433
1367;388
1511;4865
1416;3811
1697;4990
1553;2937
1736;737
1264;4242
1860;357
1467;2166
1720;2354
1717;2927
1394;1625
1254;3124
1017;2640
1396;203
1001;1795
1160;3686
1689;95
1476;2647
1262;2360
1329;1302
1418;1076
1997;3776
1235;2649
1724;1056
1060;1526
1249;4785
1468;3535
1052;1496
1233;4345
1768;1417
1247;928
1049;1102
1942;312
1263;3738
1690;3618
1816;3731
1375;1493
1974;4847
1575;3507
1087;2654
1800;1725
1236;4625
1770;763
1040;182
1253;2827
1188;570
1267;1777
1620;442
1838;650
1903;3328
1070;1837
1836;3632
1138;1804
1070;4851
1936;531
1585;4430
1135;4858
1545;294
1989;1001
1588;3203
1796;1887
1849;3963
1161;3847
1463;2058
1132;4087
1019;1059
1581;4964
1962;4171
1415;1485
1893;3350
1169;4035
1092;2461
1781;3186
1391;4382
1823;1464
1285;4115
1410;4101
1968;1536
1983;1470
1532;293
1531;551
1237;3879
1811;2070
1053;4126
1458;3574
1849;2218
1811;1261
1308;3227
1252;119
1850;2668
1612;1681
1893;1711
1267;1144
1240;541
1956;1398
1637;2473
1885;1485
1962;3528
1463;4695
1307;1569
1601;1325
1795;4824
1431;2783
1128;2732
1548;3138
1697;4736
1761;1219
1002;3691
1196;693
1339;2683
1612;4128
1178;3760
1637;230
1156;1984
1145;1299
1224;4028
1894;912
1913;456
1380;2903
1671;1954
1240;558
1715;1384
1455;4162
1975;4427
1608;927
1662;3243
1895;4259
1659;4085
1649;1724
1800;4061
1225;1378
1610;4028
1151;2833
1891;4334
1531;486
1207;2918
1599;1873
1045;2299
1678;2889
1029;2949
1814;3892
1595;1738
1537;1579
1544;3353
1402;1151
1007;3517
1134;244
1507;3362
1593;858
1592;4980
1014;4280
1843;3600
1578;134
1862;172
1568;383
1838;1166
1865;640
1216;478
1375;1730
1391;4153
1810;3366
1995;4620
1408;4129
1570;4005
1961;4130
1519;1627
1927;2185
1172;925
1480;475
1197;2821
1746;1901
1175;3929
1864;174
1111;716
1698;151
1862;583
1629;4063
1722;2562
1941;690
1736;706
1222;2307
1674;4608
1839;4465
1065;131
1512;3838
1012;4257
1755;777
1432;740
1219;796
1354;2623
1941;3202
1201;1822
1008;1589
1349;1683
1602;3470
1923;2969
1692;138
1945;2400
1873;1719
1366;1696
1857;4816
1520;709
1144;1602
1315;2728
1739;4602
1568;3711
1855;1219
1466;2201
1965;1259
1506;3555
1243;1007
1312;873
1258;4274
1061;582
1581;218
1299;3508
1241;2835
1752;298
1273;1611
1127;2703
1605;139
1390;4951
1458;4230
1646;1411
1220;82
1350;1625
1500;4710
1733;4521
1983;868
1624;319
1485;4332
1823;2127
1945;1288
1265;1001
1180;2790
1362;2382
1889;4734
1136;756
1644;4717
1686;454
1523;4467
1027;1729
1341;608
1213;2592
1397;4306
1272;3790
1734;1057
1087;448
1735;875
1081;3754
1722;4398
1505;2475
1850;2669
1265;4983
1760;864
1241;2718
1681;592
1497;1251
1659;4748
1865;3505
1379;1369
1830;2587
1332;161
1736;2679
1979;4570
1117;3340
1435;2897
1347;4735
1476;1904
1982;865
1413;1748
1519;2996
1021;320
1361;1029
1551;763
1200;3693
1150;992
1747;407
1379;3817
1685;131
1971;3704
1674;1207
1738;489
1206;4448
1602;4161
1418;2257
1956;1368
1498;3730
1846;2617
1868;831
1008;3753
1959;3287
1812;1785
1107;1764
1364;4269
1845;2908
1442;2976
1949;3032
1158;4723
1408;3904
1557;967
1963;3254
1062;2708
1676;3401
1111;2041
1723;4264
1275;3973
1297;3776
1307;1229
1052;556
1913;3714
1136;867
1765;4316
1956;4707
1073;2118
1963;2794
1777;675
1601;1236
1816;3655
1621;3143
1767;4215
1050;4260
1539;4937
1439;3461
1595;2042
1269;3182
1107;3320
1596;3070
1203;3019
1755;3003
1995;13
1935;2763
1416;920
1280;2491
1324;1462
1004;2376
1896;1128
1373;959
1458;4249
1903;1621
1507;4649
1814;3482
1579;2668
1833;4799
1880;1030
1615;3707
1555;4987
1682;2603
1024;3913
1958;523
1566;4494
1814;2991
1763;3031
1169;4674
1252;2858
1530;2482
1162;2708
1496;4240
1528;1570
1919;4670
1237;3348
1303;1478
1816;1300
1433;943
1418;1345
1323;1529
1070;3811
1065;4153
1923;3713
1939;2805
1031;805
1142;2266
1237;2277
1945;2632
1127;2929
1491;130
1139;1015
1663;3408
1858;2869
1565;2571
1305;622
1691;3857
1357;4321
1756;695
1580;3222
1589;544
1155;1722
1674;1681
1473;1247
1270;4590
1968;4703
1422;2902
1753;962
1633;240
1398;1617
1842;4343
1536;1254
1645;1542
1826;856
1410;4470
1084;187
1412;611
1823;4046
1192;4805
1915;1477
1088;304
1443;3491
1064;4638
1476;4390
1519;2593
1939;4916
1046;3223
1335;435
1190;2082
1880;758
1948;2693
1124;4904
1722;4731
1444;1358
1083;4054
1354;2939
1846;1441
1865;1250
1751;1367
1410;2827
1428;3689
1210;382
1390;1689
1756;124
1333;779
1281;4588
1258;61
1327;2223
1259;3454
1647;759
1524;4045
1535;2324
1799;1393
1834;1020
1888;4683
1477;2235
1904;3861
1394;2599
1771;3249
1127;1312
1208;4815
1948;1585
1396;4623
1822;2359
1225;2964
1496;914
1431;2195
1370;3181
1221;3697
1428;3684
1807;2496
1097;2217
1194;2154
1389;4842
1904;3983
1658;2760
1819;4690
1950;3603
1973;348
1085;3161
1434;4250
1905;2082
1677;631
1205;1094
1219;4839
1431;35
1486;1685
1813;4532
1027;2336
1916;4644
1929;4427
1692;2924
1931;1048
1886;3419
1224;1154
1865;4479
1983;3546
1158;4495
1193;3410
1748;1533
1001;49
1212;568
1121;1462
1219;427
1798;4993
1756;3128
1792;1662
1178;76
1873;3378
1324;1416
1978;1531
1368;2856
1877;3655
1994;566
1814;4794
1521;1877
1867;3023
1161;2761
1644;3152
1527;107
1771;2451
1573;2550
1733;1201
1386;4057
1580;1098
1858;1807
1403;4641
1990;413
1770;4013
1082;2533
1721;1127
1845;4829
1639;2243
1197;2025
1199;1174
1595;3931
1819;1359
1559;801
1056;4795
1361;1651
1213;1085
1265;958
1996;2589
1934;2229
1723;2929
1556;1688
1161;1585
1053;1313
1785;912
1420;4865
1265;4447
1343;1461
1823;1138
1435;3939
1096;4860
1101;1763
1519;1218
1965;4162
1558;931
1159;1043
1071;4649
1823;3964
1899;4796
1558;897
1957;2444
1651;2686
1180;3933
1610;3882
1465;10
1401;4460
1031;3906
1702;640
1881;4652
1165;876
1460;4591
1864;3503
1064;4584
1235;2365
1857;1045
1780;580
1939;104
1406;4695
1769;2726
1218;2608
1904;1675
1754;4417
1006;4645
1594;3502
1631;4076
1395;1778
1970;3778
1095;4128
1576;1113
1263;1126
1544;3525
1914;391
1580;1267
1642;173
1549;1097
1968;2174
1600;1041
1261;727
1358;3807
1128;1511
1687;2900
1732;1537
1282;2802
1636;4273
1756;4827
1466;4434
1228;3574
1422;2601
1540;88
1649;4673
1260;4078
1501;3977
1641;4153
1075;2221
1664;2615
1420;1844
1137;1044
1764;3755
1718;2445
1798;4806
1902;1228
1547;2479
1156;4679
1455;1213
1288;1595
1533;4979
1534;206
1180;3582
1689;3453
1376;3285
1702;3519
1522;280
1744;600
1282;71
1360;2605
1878;2701
1328;251
1803;1934
1998;4759
1632;665
1895;2011
1285;2107
1945;857
1423;1488
1005;4537
1858;4105
1786;940
1279;2060
1740;175
1829;2717
1459;4180
1773;2924
1799;4594
1527;426
1385;3459
1818;2218
1553;1310
1838;3714
1899;754
1740;2350
1685;494
1900;4169
1133;2571
1129;1082
1129;2032
1122;438
1471;3801
1351;4347
1818;3475
1247;736
1918;1339
1859;4972
1161;1444
1979;3805
1714;2151
1308;2678
1924;3749
1537;1081
1745;4622
1964;3302
1820;4151
1559;3635
1761;2494
1678;2882
1960;70
1290;3589
1931;350
1726;3055
1050;495
1589;3934
1020;4587
1843;826
1351;1040
1970;4260
1626;2644
1938;1174
1600;3529
1557;2686
1568;640
1123;2494
1342;2449
1956;3006
1863;1291
1254;1906
1127;1026
1415;927
1996;3672
1894;2864
1221;1356
1037;3034
1155;1132
1167;762
1234;1550
1089;3139
1875;3228
1396;780
1772;3756
1648;1401
1639;1154
1137;3513
1265;417
1204;4233
1338;3576
1733;2507
1784;2528
1755;767
1475;2632
1030;4476
1714;2077
1967;2995
1587;4635
1302;1095
1794;2109
1093;368
1880;3891
1063;4663
1736;3004
1084;3920
1340;3334
1091;4424
1466;765
1414;3059
1213;482
1984;1626
1113;1802
1090;308
1516;2653
1857;269
1329;3053
1320;4184
1223;1072
1701;1378
1785;630
1165;3505
1239;2306
1825;2003
1155;3961
1142;3702
1680;1440
1033;2095
1881;811
1858;2271
1339;2941
1503;210
1278;3702
1204;1544
1934;1822
1012;1528
1946;4223
1617;329
1602;1154
1810;4724
1185;4203
1787;4219
1493;4388
1899;1032
1576;3113
1988;2160
1514;964
1390;3137
1953;27
1395;3018
1875;2377
1024;3392
1365;3459
1642;1888
1749;2119
1095;3419
1103;2563
1370;4508
1681;1578
1420;1001
1671;3535
1340;669
1061;897
1239;4528
1757;2781
1757;2300
1344;4834
1940;4055
1784;2729
1188;4264
1502;75
1758;2906
1243;1052
1544;1214
1531;1670
1351;1380
1235;3834
1548;1315
1869;1269
1610;4041
1305;3917
1553;1109
1365;3863
1414;3636
1217;4897
1469;2355
1583;3549
1747;1782
1535;4609
1081;1306
1239;3893
1608;1858
1179;2065
1338;529
1079;1855
1219;3977
1403;3342
1479;4556
1683;1597
1243;4458
1952;2998
1345;1427
1001;4781
1723;3711
1310;3461
1480;1937
1564;2355
1019;3958
1434;4669
1693;4557
1151;3231
1245;1913
1844;1247
1963;1801
1330;3962
1471;4569
1693;2885
1188;1519
1267;3316
1186;2919
1940;1440
1837;796
1935;2796
1104;3204
1382;2339
1572;2218
1760;3893
1636;3491
1163;4170
1177;1636
1654;3085
1439;3194
1304;803
1378;2475
1566;2694
1852;2207
1985;3081
1705;3526
1618;4174
1631;4132
1022;1443
1322;3918
1503;2008
1307;2358
1247;1489
1486;1018
1790;3770
1037;1271
1924;1775
1930;206
1783;2184
1447;212
1282;1043
1621;4111
1026;1139
1651;4632
1942;3172
1351;2961
1565;1221
1903;553
1182;2353
1619;3197
1366;4933
1737;3520
1184;3593
1888;850
1877;3478
1638;3505
1057;124
1409;3607
1433;4132
1148;960
1972;4143
1900;1218
1805;4304
1964;3175
1390;660
1318;4916
1821;2036
1954;367
1395;1285
1469;1292
1353;3656
1300;332
1155;2988
1070;3692
1586;4283
1331;2861
1909;1274
1997;4279
1419;336
1306;1906
1738;4965
1623;3172
1300;1171
1207;3912
1502;448
1685;223
1312;3399
1055;4662
1699;4097
1305;829
1482;1499
1458;1224
1161;3853
1541;3657
1359;609
1297;1168
1206;1569
1231;3284
1094;3734
1510;1523
1026;2204
1720;4203
1691;3451
1326;4289
1258;3968
1216;401
1273;310
1568;1628
1388;4395
1883;4103
1997;4768
1620;4101
1731;4702
1826;3524
1261;3094
1497;2363
1981;612
1453;3464
1574;4762
1813;1040
1469;1206
1818;238
1122;1141
